,0,1,2
721,2.8878007,2.7606611,2.7298892
722,2.6733198,2.5849948,2.5974193
723,2.1212945,2.0756872,2.0613532
724,2.5971508,2.5230417,2.5442965
725,2.6634555,2.5782018,2.5921252
726,1.9123349,1.8792552,1.8452138
727,2.278764,2.2237206,2.2227392
728,2.0956025,2.0513115,2.1131277
729,1.9630424,1.926917,1.8996515
730,2.1951067,2.1450825,2.1348262
731,2.1551363,2.1076493,2.0442638
732,2.1032028,2.0585492,2.0884805
733,1.9430404,1.9082048,1.8472319
734,1.8171693,1.7897264,1.7707187
735,1.7567942,1.7328644,1.7454822
736,2.170801,2.122242,2.1068778
737,2.0169492,1.9776949,1.9193829
738,1.3316932,1.333262,1.3011395
739,2.3476803,2.2884011,2.330408
740,2.2901006,2.2343426,2.2466793
741,2.4459057,2.380784,2.415851
742,2.8265233,2.7091515,2.6915298
743,2.6786633,2.587923,2.6000066
744,2.6483808,2.5696173,2.5845714
745,2.2390351,2.1862233,2.234099
746,2.723924,2.6247149,2.6276727
747,2.0679772,2.0255225,2.0215678
748,2.1252356,2.0793614,2.076097
749,2.8348703,2.7161932,2.6969543
750,2.8473737,2.7266817,2.7046394
751,2.6399415,2.5593083,2.5777893
752,2.2036486,2.1531024,2.1471877
753,1.5099974,1.5007453,1.5315095
754,2.4198601,2.3563008,2.3886187
755,1.8259187,1.797951,1.779796
756,2.1261773,2.080329,2.048305
757,2.0081306,1.9691916,1.9849193
758,2.6987233,2.6077561,2.6140637
759,2.8241973,2.7072163,2.69037
760,2.854669,2.7328482,2.7091494
761,2.8165393,2.7007651,2.6854606
762,2.7495277,2.6444352,2.6437874
763,2.6913605,2.5966885,2.6072283
764,2.4934254,2.4254875,2.4535499
765,2.349494,2.2901154,2.3289423
766,2.6672306,2.5805206,2.593946
767,1.8344886,1.8060362,1.7785137
768,2.1892655,2.1394086,2.1927664
769,2.8216333,2.705052,2.6886759
770,2.1739893,2.125057,2.1738267
771,2.6735291,2.583167,2.5966
772,2.377502,2.3164542,2.3545532
773,2.5616794,2.4896798,2.5135465
774,2.6754122,2.586206,2.5985203
775,2.604761,2.5301962,2.5519352
776,2.7641551,2.656721,2.652872
777,2.1554458,2.1077724,2.1031682
778,1.7635987,1.739295,1.7406057
779,1.5860522,1.5723085,1.5863638
780,2.0512834,2.009823,2.0065055
781,2.0125184,1.9734684,1.9362259
782,2.23571,2.1832056,2.1928525
783,1.9499336,1.9145765,1.8922167
784,2.785656,2.6748233,2.6663818
785,2.338542,2.2798486,2.3076987
786,2.3823485,2.3210201,2.3560815
787,2.2491236,2.1957922,2.2146564
788,2.7158344,2.618681,2.6230016
789,1.9607949,1.924913,1.8592606
790,2.7447286,2.641594,2.6403894
791,2.7091722,2.6105096,2.6186566
792,2.0165548,1.9771658,1.9744078
793,2.0930521,2.0491133,2.040838
794,2.8794851,2.7536664,2.7246997
795,2.6323595,2.554348,2.573711
796,2.5991328,2.5249066,2.5456715
797,2.88893,2.7616143,2.7305446
798,2.9483862,2.8115973,2.7675104
799,1.4743073,1.4672211,1.4853978
800,2.0823853,2.0392299,1.9794502
801,1.4757545,1.4685805,1.4872675
802,2.209537,2.1586313,2.155449
803,2.7942839,2.682053,2.6716013
804,2.2065876,2.15587,2.1485405
805,2.7006285,2.6041102,2.6131287
806,2.6716774,2.5894256,2.5993524
807,2.8006759,2.68743,2.67553
808,2.0581727,2.016242,2.033679
809,2.1668746,2.1184945,2.1226068
810,2.2010756,2.1506789,2.1461575
811,2.0621216,2.0198686,2.0676856
812,2.49866,2.4304118,2.4578009
813,2.774984,2.6658335,2.659532
814,2.6526484,2.565177,2.5832381
815,1.1985062,1.208158,1.1290613
816,2.9273434,2.7939463,2.7543502
817,2.6455905,2.568225,2.5833325
818,2.6681652,2.5804844,2.5941086
819,2.0700684,2.0275884,1.9887207
820,2.8170228,2.7011976,2.685728
821,1.9170606,1.883671,1.8593435
822,2.8353891,2.7166724,2.6972623
823,2.6539333,2.5732465,2.5876265
824,1.3497481,1.3502212,1.3244666
825,2.6571982,2.5748315,2.5891123
826,1.5010706,1.4923601,1.5199761
827,2.3697574,2.3091645,2.34979
828,2.6843557,2.5921087,2.6032982
829,2.6466804,2.5657475,2.582498
830,2.1388068,2.0920575,2.111648
831,2.794304,2.6820898,2.671628
832,2.6635866,2.5756197,2.5907493
833,2.651358,2.5673227,2.5840888
834,2.7151232,2.615919,2.6222103
835,2.7837615,2.6732292,2.6650662
836,2.6899476,2.5976932,2.6071253
837,2.8302631,2.7123594,2.6941304
838,2.271304,2.216569,2.2634323
839,2.9053314,2.7754507,2.7407346
840,2.6151202,2.5364895,2.5612307
841,1.508283,1.4991349,1.5292945
842,1.8015801,1.7750773,1.7526219
843,2.0179696,1.978664,1.9170301
844,1.90744,1.8744764,1.9020718
845,2.69308,2.602704,2.610505
846,2.7521214,2.6466236,2.6455293
847,2.4006095,2.3381906,2.373414
848,1.8803213,1.8490078,1.8655485
849,2.6987495,2.6018677,2.6121802
850,2.1947966,2.1446118,2.197135
851,2.606535,2.53187,2.5517054
852,2.7533402,2.6476374,2.6461673
853,2.7444477,2.6410522,2.6401372
854,2.6421936,2.5645082,2.580861
855,2.7002451,2.6041956,2.6127663
856,2.3322883,2.2739346,2.3135455
857,1.8924363,1.8604664,1.8536934
858,2.6523652,2.569736,2.5855322
859,2.0715604,2.0289078,2.0194225
860,2.2316852,2.179359,2.2107463
861,2.6758294,2.5853865,2.598257
862,2.6302698,2.5536585,2.573028
863,2.3078976,2.251009,2.2873158
864,1.945404,1.9104257,1.8501018
865,2.771438,2.6628618,2.6574512
866,2.2609892,2.206873,2.2526364
867,1.7604358,1.7362916,1.7478502
868,2.7506855,2.6461768,2.644063
869,2.8856962,2.7589319,2.728611
870,2.3106086,2.2535415,2.2957673
871,1.9172095,1.8838178,1.8571265
872,2.0383925,1.9977131,1.9903873
873,2.743258,2.639265,2.6398058
874,2.2732778,2.2184334,2.262337
875,2.7065802,2.6122096,2.6178107
876,2.7244651,2.6262805,2.6285672
877,2.694378,2.6013184,2.6098552
878,2.6633987,2.5797396,2.5927358
879,2.7124286,2.6166134,2.621338
880,1.9313428,1.8972,1.8381221
881,2.6634202,2.5779028,2.59191
882,2.6138973,2.538791,2.5593426
883,2.1665032,2.1180668,2.149599
884,2.1218803,2.076112,2.105981
885,2.3189893,2.2614741,2.2852664
886,1.808945,1.7820256,1.7515187
887,1.9091982,1.8763374,1.8311248
888,2.1817746,2.1323657,2.1853657
889,2.063922,2.0218148,1.9808686
890,1.9959755,1.9578366,1.9473484
891,2.6802077,2.591107,2.6020136
892,1.8921999,1.8601943,1.8708031
893,2.0151951,1.9760408,1.9194417
894,1.9161396,1.8828671,1.8367748
895,2.6428697,2.5627909,2.580101
896,1.9749596,1.9381831,1.8897897
897,2.6436284,2.5659251,2.5818095
898,2.2576022,2.20371,2.241829
899,2.343638,2.2846093,2.3233342
900,2.2703328,2.215673,2.2566245
901,1.7563407,1.7325112,1.7194374
902,2.1940436,2.1440432,2.1477015
903,2.095522,2.0515091,2.017414
904,2.2869813,2.2313824,2.2532418
905,1.8976604,1.8654301,1.8405964
906,2.673883,2.5844173,2.5972743
907,1.7692378,1.7446351,1.732749
908,2.8738236,2.7489262,2.7212744
909,2.3303645,2.2721248,2.312016
910,2.2590952,2.2051616,2.226606
911,2.7550492,2.6499014,2.6469913
912,3.0050008,2.859254,2.8030019
913,3.0268161,2.877605,2.8164039
914,1.9065868,1.8736131,1.9226161
915,2.7845728,2.6739354,2.6656346
916,2.1998775,2.149458,2.1780581
917,2.6837401,2.59361,2.604018
918,1.9943426,1.9563992,1.9115605
919,2.3745475,2.3136768,2.3514419
920,1.8593856,1.8294195,1.8116577
921,2.8651,2.7415805,2.715703
922,2.9033957,2.7737913,2.7396314
923,2.7373922,2.6352823,2.6358814
924,2.56634,2.494072,2.5146422
925,1.9076319,1.874816,1.8466611
926,1.9183714,1.8848426,1.8818753
927,2.4287457,2.364664,2.3941083
928,2.4627228,2.3966174,2.424677
929,2.535151,2.464726,2.491705
930,2.2935824,2.2377858,2.1908102
931,2.0298216,1.9898049,1.9294634
932,2.777505,2.667972,2.6612597
933,2.6836061,2.5899467,2.6024625
934,2.7548459,2.6488853,2.647255
935,2.0505216,2.0092022,1.9724227
936,2.7539628,2.6481738,2.6466188
937,2.258956,2.2049592,2.2514138
938,2.569366,2.4969034,2.5222988
939,2.720464,2.6219368,2.625393
940,2.8195648,2.7033105,2.6873033
941,2.8149784,2.6994505,2.6844044
942,2.4785273,2.4114823,2.4381485
943,2.6789465,2.589066,2.6006966
944,2.146773,2.0995858,2.1060784
945,2.6797712,2.5963805,2.6043801
946,2.5466347,2.475542,2.4963126
947,2.6888757,2.6047587,2.6103177
948,2.8839712,2.757493,2.727563
949,2.4852037,2.417757,2.445641
950,2.8287272,2.7110267,2.6931314
951,2.8994133,2.7704725,2.7370446
952,2.6517875,2.573114,2.5870605
953,2.9128177,2.7817402,2.7455683
954,2.8470397,2.7264066,2.7045193
955,2.6681976,2.5820267,2.5949287
956,2.3834493,2.3220534,2.35773
957,2.0755672,2.0326624,2.0276341
958,2.5087862,2.439938,2.4656694
959,2.335018,2.276495,2.3183103
960,2.6859605,2.5938377,2.604446
961,2.0617218,2.0198293,1.94975
962,2.2538872,2.200327,2.1999068
963,2.8163385,2.7005985,2.685326
964,2.1114469,2.0665076,2.0240073
965,2.1107593,2.0658202,2.037635
966,2.8026457,2.689086,2.677042
967,2.3330657,2.2748008,2.2669327
968,1.7876253,1.7619458,1.7428174
969,1.7181864,1.6966015,1.6949501
970,2.012713,1.9735126,1.9849547
971,1.9831599,1.9458408,1.916113
972,2.2867496,2.231176,2.2489352
973,2.2456937,2.1924858,2.239883
974,1.670553,1.6518085,1.6509786
975,2.0473893,2.0062914,1.9574395
976,2.1773076,2.1282973,2.1350546
977,2.2631612,2.2089033,2.258935
978,2.788319,2.677073,2.667983
979,2.0539467,2.012272,2.0284262
980,2.8127732,2.6976318,2.6832976
981,2.9305377,2.7965956,2.7564
982,2.8439307,2.7237778,2.7024937
983,2.258065,2.2041233,2.2499628
984,2.0775323,2.0344517,2.049927
985,1.9444304,1.9094669,1.8642168
986,1.9243094,1.8904816,1.8681018
987,2.1277165,2.0818431,2.026398
988,2.4613814,2.3953779,2.4157853
989,2.7136848,2.617528,2.6218538
990,2.6718712,2.5857053,2.5975332
991,2.130353,2.084196,2.073063
992,2.2948356,2.2387056,2.2822232
993,2.245858,2.1927304,2.2085538
994,1.94864,1.9132942,1.9140344
995,2.1088686,2.0640836,2.0215712
996,2.1422875,2.0954998,2.0557427
997,2.208704,2.1578898,2.140129
998,2.4977632,2.4295588,2.4603205
999,1.7332505,1.710778,1.7050989
1000,2.6621237,2.5751872,2.59023
1001,2.670718,2.5790234,2.5944085
1002,2.2234883,2.1716764,2.1942778
1003,2.8122187,2.697126,2.6827111
1004,2.6842046,2.5922828,2.6033874
1005,2.0004086,1.9621556,1.8989706
1006,2.141632,2.0946069,2.1518211
1007,2.0591683,2.0172513,2.0090995
1008,2.0836582,2.0403395,2.011176
1009,2.6305153,2.550609,2.5713649
1010,1.4190788,1.4153444,1.4140422
1011,2.0927043,2.0488436,2.0204222
1012,2.9164176,2.7847223,2.7475972
1013,2.7775037,2.667951,2.6612182
1014,2.8067982,2.692576,2.6793804
1015,2.1834245,2.133957,2.172963
1016,2.2662272,2.2117991,2.2574296
1017,2.1822793,2.1329927,2.1324973
1018,2.8109577,2.6960635,2.6819463
1019,2.1175263,2.0719564,2.1233542
1020,2.6765165,2.586073,2.5986495
1021,2.7423074,2.6383688,2.639216
1022,2.7847266,2.674015,2.665681
1023,2.6937037,2.6021938,2.6101453
1024,2.8215175,2.704945,2.6886635
1025,2.664096,2.578868,2.5924459
1026,2.0817332,2.0385256,2.0107198
1027,2.017814,1.9783963,1.9592631
1028,1.8341367,1.805657,1.7950764
1029,1.8171244,1.7897389,1.7515373
1030,2.2965274,2.240296,2.2841263
1031,1.494952,1.4866129,1.5120708
1032,2.2648845,2.210536,2.256277
1033,2.3341756,2.275709,2.3153772
1034,1.9657838,1.9294397,1.9214902
1035,1.8027239,1.7761326,1.7607719
1036,2.8105116,2.6957371,2.681635
1037,2.7278287,2.627195,2.629903
1038,2.690591,2.597732,2.6074066
1039,2.7293534,2.627493,2.631289
1040,1.9333398,1.8989313,1.8912429
1041,2.2500002,2.1966863,2.1911669
1042,2.660839,2.5755255,2.5901904
1043,1.8110534,1.783957,1.7713845
1044,2.1773016,2.128528,2.052351
1045,2.7734752,2.664562,2.6585104
1046,1.9603488,1.92448,1.8636045
1047,2.6512613,2.568246,2.5845299
1048,2.8904378,2.7628872,2.7314892
1049,2.7664135,2.6602364,2.6540165
1050,2.9342787,2.7997463,2.7587671
1051,2.0851688,2.0418792,1.9709175
1052,2.1974163,2.1472783,2.1286578
1053,2.2288136,2.1768434,2.143609
1054,2.0591276,2.0173635,1.9563782
1055,1.812526,1.785322,1.7797
1056,2.7947602,2.6824584,2.6718588
1057,2.7243261,2.6236005,2.6279674
1058,2.8502076,2.7290936,2.7063787
1059,1.9492519,1.9139518,1.8858746
1060,2.0264688,1.9866285,1.9345798
1061,2.6960065,2.6011724,2.6102343
1062,2.0692923,2.0266757,2.051942
1063,2.2463877,2.1933656,2.1611645
1064,2.7135222,2.6142282,2.6214013
1065,1.698313,1.6779108,1.6774094
1066,2.0443146,2.0030718,2.0692916
1067,2.812325,2.6972575,2.6828456
1068,1.8070855,1.7803228,1.7338363
1069,2.78785,2.6766596,2.6676588
1070,2.667635,2.5809445,2.5941896
1071,2.2005002,2.1499825,2.1999063
1072,2.3351297,2.2766068,2.3161242
1073,2.1692045,2.120541,2.175168
1074,2.1444602,2.0973823,2.1138973
1075,2.6833134,2.593828,2.6039574
1076,2.73267,2.6366923,2.635449
1077,2.171394,2.1227834,2.1131563
1078,2.1503415,2.1028285,2.1488404
1079,2.2257438,2.1737204,2.2233715
1080,2.4002752,2.3378801,2.371764
1081,2.8885074,2.7612753,2.7303224
1082,2.2325332,2.1801143,2.2263374
1083,2.377862,2.3167992,2.3525624
1084,2.6444879,2.5653052,2.5816855
1085,2.1171691,2.0716696,2.1058836
1086,2.1644301,2.1161408,2.139481
1087,2.2700543,2.215478,2.2328682
1088,2.6875694,2.5941038,2.6048813
1089,2.2346802,2.1822834,2.1757731
1090,2.8720036,2.7474318,2.7199836
1091,2.1269135,2.0807614,2.1398406
1092,2.682312,2.59051,2.6020827
1093,1.2382761,1.2455144,1.1804442
1094,1.1348634,1.1483775,1.0468343
1095,2.1743164,2.1255846,2.0972257
1096,2.8813365,2.7552676,2.725885
1097,1.8812847,1.8500673,1.8127997
1098,2.1918855,2.141876,2.1938214
1099,1.5837276,1.570062,1.6053723
1100,2.1392193,2.0923367,2.1500711
1101,2.629428,2.5509882,2.5714364
1102,2.885006,2.758359,2.7280989
1103,2.6521122,2.5736928,2.5874147
1104,2.2040555,2.153503,2.1412945
1105,2.8009372,2.6876926,2.6757712
1106,2.8700423,2.745741,2.7187324
1107,1.9880351,1.9504988,1.8948618
1108,1.9436946,1.9088144,1.8497899
1109,2.7518568,2.6464047,2.6451898
1110,1.7017865,1.6811901,1.6760914
1111,2.6974144,2.600935,2.6113124
1112,2.688999,2.5985572,2.6073933
1113,1.8741598,1.8433008,1.8294469
1114,2.7017243,2.6096997,2.615685
1115,2.455306,2.3896313,2.421791
1116,2.640529,2.5621257,2.5793085
1117,2.6901593,2.5988464,2.6078057
1118,1.902765,1.8702695,1.8315794
1119,2.158054,2.1103432,2.064406
1120,2.2488093,2.1954165,2.2424912
1121,2.2107863,2.1596515,2.2106352
1122,2.6722567,2.5861197,2.597756
1123,1.4929185,1.4847028,1.5094435
1124,2.6803439,2.5909114,2.6018758
1125,2.2332733,2.1808064,2.228342
1126,2.3337514,2.2753105,2.3148894
1127,2.700249,2.6051197,2.6130452
1128,2.668739,2.5826411,2.595405
1129,2.909164,2.778681,2.743133
1130,1.9660559,1.9296652,1.9322993
1131,1.8731403,1.8423672,1.8197361
1132,1.879229,1.8481369,1.8098894
1133,1.9427423,1.9078227,1.8825588
1134,2.0515065,2.010117,1.9772905
1135,2.147907,2.1007864,2.060165
1136,2.0517411,2.0103798,1.9628366
1137,2.757625,2.6512384,2.648757
1138,2.8708386,2.746409,2.7192874
1139,2.397385,2.335154,2.3719537
1140,2.140143,2.0933046,2.1160965
1141,2.291239,2.2353477,2.2706425
1142,2.905807,2.7757955,2.7411146
1143,2.8616576,2.738677,2.7135208
1144,2.2027502,2.1523318,2.1202772
1145,2.6585743,2.577907,2.5908384
1146,2.7238977,2.6234684,2.6276684
1147,1.7800261,1.7546601,1.7846502
1148,2.4132292,2.3500793,2.3775525
1149,2.5905595,2.5168476,2.5368133
1150,1.9735693,1.9367989,1.9153363
1151,1.87814,1.8470315,1.837358
1152,2.6384404,2.5618815,2.5780752
1153,1.6229315,1.6069968,1.6175367
1154,2.370306,2.309697,2.3445425
1155,2.295612,2.2394364,2.2828708
1156,2.06924,2.0267687,2.0021458
1157,2.4275408,2.3636966,2.3351765
1158,2.6552007,2.5709143,2.586792
1159,2.5680113,2.4956408,2.5171618
1160,2.695866,2.6041937,2.611733
1161,2.0672812,2.0250466,1.958531
1162,2.294589,2.238556,2.2533503
1163,2.1502519,2.102979,2.0667567
1164,2.6589425,2.574905,2.5895019
1165,2.2369757,2.1842856,2.232623
1166,2.682058,2.588951,2.6014392
1167,2.3982089,2.3359394,2.368981
1168,2.3478525,2.2885728,2.3271356
1169,2.306777,2.2501457,2.2196846
1170,2.1348069,2.0884433,2.056549
1171,1.9782465,1.9412459,1.9026437
1172,2.6566174,2.5743089,2.5887256
1173,2.649571,2.5644522,2.5822873
1174,1.968114,1.9315171,1.9633763
1175,2.7820086,2.6717358,2.6640067
1176,2.7995322,2.686459,2.6749563
1177,2.8672252,2.7433655,2.7169733
1178,2.0933478,2.0493202,2.065899
1179,2.8476913,2.7269669,2.704965
1180,1.7946259,1.7685988,1.7248702
1181,2.074625,2.0318146,2.0134363
1182,2.2714238,2.2166815,2.263609
1183,1.7359487,1.713356,1.6933156
1184,1.4999437,1.4913018,1.5185201
1185,2.3994753,2.3371117,2.3767247
1186,2.661449,2.576217,2.59074
1187,2.806591,2.692409,2.6793122
1188,2.6759465,2.588882,2.5999813
1189,2.076252,2.033451,1.9777001
1190,1.9764668,1.9395721,1.9010689
1191,2.172185,2.1235795,2.0954833
1192,2.1018257,2.0573692,2.0469716
1193,2.8272922,2.7098055,2.692254
1194,2.3833697,2.3219817,2.3565016
1195,2.6775188,2.5933757,2.6025376
1196,2.7719426,2.6660845,2.6580553
1197,2.6499827,2.5658312,2.5831232
1198,1.8890116,1.857234,1.8546898
1199,2.8034427,2.6897852,2.6773076
1200,1.9666437,1.9301566,1.9542949
1201,2.7057984,2.6105294,2.6168737
1202,2.4404511,2.3756626,2.4080873
1203,2.7452192,2.6408124,2.6411233
1204,2.837417,2.7183084,2.6985068
1205,2.841562,2.7218213,2.7009282
1206,1.3459724,1.3466747,1.3195884
1207,2.889731,2.76232,2.7310078
1208,2.3451939,2.2860627,2.3280754
1209,2.7123263,2.614551,2.6202707
1210,2.1775558,2.1285768,2.1190944
1211,1.9603782,1.9245199,1.8592931
1212,2.6913118,2.5962062,2.607338
1213,2.3878107,2.3261566,2.3611052
1214,2.651441,2.5672545,2.5842013
1215,2.1932645,2.1432877,2.1549277
1216,2.797842,2.6854844,2.673667
1217,1.8733671,1.8424497,1.8656757
1218,2.6265512,2.5506978,2.5682921
1219,2.7239337,2.6255798,2.6282187
1220,2.6611187,2.5764782,2.590801
1221,1.5040908,1.4951987,1.5233372
1222,2.6279027,2.5519633,2.5713973
1223,2.0030096,1.9645416,1.9222457
1224,1.9341496,1.8998433,1.8393282
1225,2.7354307,2.6326175,2.6349797
1226,2.4884343,2.4207835,2.4526458
1227,2.4596682,2.3937368,2.4246988
1228,2.6545665,2.5707893,2.5865011
1229,2.6643798,2.5742102,2.5903249
1230,2.021134,1.981633,1.9222345
1231,2.1641388,2.1160889,2.061676
1232,1.8586074,1.8287029,1.8056104
1233,2.6734223,2.584446,2.5972505
